"","PlayerCode","Name","Home State","RecruitingRank","Position","RecruitingGrade","YearRanked","TotalPoints","YearsPlayed","PointsPerYear"
"366",1009080,"Caleb King","GA",53,"RB","82",2007,190,3,64
"367",1009081,"Vance Cuff","GA",229,"CB","79",2007,0,4,0
"368",1009082,"Israel Troupe","GA",29,"WR","83",2007,21,4,6
"369",1009083,"John Knox","GA",389,"S","77",2007,0,1,0
"370",1009090,"Tanner Strickland","GA",473,"OG","77",2007,0,1,0
"371",1009092,"Clint Boling","GA",1219,"DE","71",2007,0,4,0
"372",1009097,"Scott Haverkamp","KS",8168,"OG","49",2007,0,1,0
"373",1009101,"Trinton Sturdivant","NC",101,"OT","80",2007,0,2,0
"374",1009102,"Justin Anderson","GA",36,"OT","82",2007,0,4,0
"375",1009105,"Aron White","MO",136,"TE","79",2007,101,4,26
"376",1009106,"Bruce Figgins","GA",577,"TE","76",2007,37,4,10
"377",1009110,"Jarius Wynn","GA",8329,"DE","49",2007,0,2,0
"378",1009114,"Le'Marcus Gibson","MS",14456,"S","49",2010,0,3,0
"379",1009122,"Kenny Estes","HI",3368,"CB","49",2007,0,4,0
"380",1009123,"Royce Pollard","CA",3032,"WR","49",2007,354,4,89
"381",1009128,"Leon Wright-Jackson","WA",8222,"RB","49",2007,160,3,54
"382",1009193,"Eric Greenwood","WA",4059,"WR","49",2007,182,4,46
"383",1009194,"Quin Ashley","TX",2356,"QB","49",2007,16,4,4
"384",1009195,"Dewey Hale","TX",5931,"WR","49",2007,225,2,113
"385",1009196,"Maurice Shaw","CA",6134,"WR","49",2007,213,4,54
"386",1009197,"Corey White","NV",1078,"RB","72",2007,20,2,10
"387",1009198,"Breyon Williams","CA",8056,"CB","49",2007,24,2,12
"388",1009199,"Justin Allen","TX",5498,"OLB","49",2007,0,4,0
"389",1009200,"Joseph Dickson","HI",4944,"OLB","49",2007,6,4,2
"390",1009202,"T.J. Taylor","WA",8220,"CB","49",2007,0,2,0
"391",1009203,"Fonomanu Sekona","CA",3325,"DT","49",2007,0,4,0
"392",1009208,"Andre Ferguson","CA",1127,"DE","71",2007,0,3,0
"393",1009210,"Tyrone Novikoff","WA",2854,"OT","49",2007,0,3,0
"394",1009211,"Matt Cleveland","WA",2580,"OT","49",2007,6,3,2
"395",1009212,"Jim Reuber","TX",8112,"TE","49",2007,3,2,2
"396",1009215,"Kevin Small","CA",8183,"TE","49",2007,9,2,5
"397",1009217,"Michael Cosgrove","NV",6323,"DT","49",2007,0,4,0
"398",1009219,"Miami Thomas","IL",3770,"CB","49",2007,0,2,0
"399",1009224,"Martez Wilson","IL",5,"DE","87",2007,1,4,1
"400",1009228,"Brian Gamble","OH",1426,"RB","69",2007,22,1,22
"401",1009229,"Troy Pollard","FL",1705,"RB","67",2007,293,5,59
"402",1009233,"Ian Thomas","MD",7015,"OLB","49",2007,0,4,0
"403",1009234,"Erique Robertson","OH",1077,"OLB","72",2007,0,1,0
"404",1009240,"Craig Wilson","IL",7212,"OT","49",2007,0,1,0
"405",1009244,"Arrelious Benn","DC",19,"WR","84",2007,504,3,168
"406",1009245,"Josh Brent","IL",245,"DT","78",2007,0,3,0
"407",1009246,"D'Angelo McCray","FL",70,"DT","81",2007,0,2,0
"408",1009247,"Daryle Ballew","OH",571,"DT","76",2007,0,2,0
"409",1009250,"Teddy Schell","IL",1213,"QB","71",2007,-1,3,0
"410",1009251,"Chris Adkins","IN",5845,"S","49",2007,0,4,0
"411",1009259,"Max Dedmond","IN",5080,"TE","49",2007,39,4,10
"412",1009263,"Tyler Replogle","OH",1359,"ILB","70",2007,0,4,0
"413",1009266,"Mitchell Evans","OH",1143,"QB","71",2007,83,4,21
"414",1009271,"Andrew McDonald","IN",6815,"OG","49",2007,0,3,0
"415",1009273,"Matt Ernest","IN",1533,"WR","68",2007,13,3,5
"416",1009274,"Eric Thomas","OH",1163,"DE","71",2007,0,3,0
"417",1009275,"Jeff Boyd","IN",793,"DT","74",2007,0,1,0
"418",1009276,"Fred Jones","GA",1400,"DE","69",2007,0,4,0
"419",1009278,"Kevin Burrus","IN",8246,"DT","49",2007,0,2,0
"420",1009281,"Allen Bell","FL",3157,"CB","49",2007,43,3,15
"421",1009282,"Michael Bibbs","GA",8251,"OLB","49",2007,0,2,0
"422",1009298,"Christopher Lyle","MD",2861,"DE","49",2007,0,3,0
"423",1009306,"Kelechi Osemele","TX",1537,"OT","68",2007,0,4,0
"424",1009307,"Doug Dedrick","AZ",8324,"OT","49",2007,0,2,0
"425",1009308,"Alex Alvarez","TX",6251,"OG","49",2007,0,3,0
"426",1009315,"Jerrod Black","TX",3548,"DT","49",2007,0,1,0
"427",1009323,"Cedric Everson","MI",180,"WR","79",2007,0,1,0
"428",1009325,"Colin Sandeman","IA",565,"WR","76",2007,131,4,33
"429",1009326,"Jevon Pugh","FL",1599,"RB","68",2007,8,1,8
"430",1009333,"Jordan Bernstine","IA",306,"S","78",2007,143,5,29
"431",1009335,"Tyler Nielsen","IA",327,"OLB","78",2007,0,4,0
"432",1009336,"Christian Ballard","KS",119,"TE","79",2007,6,4,2
"433",1009338,"Dezman Moses","NJ",5625,"OLB","49",2007,2,4,1
"434",1009339,"Jacody Coleman","TX",999,"DT","73",2007,0,2,0
"435",1009340,"Markus Zusevics","IL",357,"OC","78",2007,0,2,0
"436",1009341,"Bruce Davis","OH",1924,"OLB","65",2007,0,4,0
"437",1009346,"Cody Hundertmark","IA",1180,"DT","71",2007,0,1,0
"438",1009351,"Adam Gettis","IL",1151,"DT","71",2007,0,2,0
"439",1009354,"Allen Reisner","IA",7498,"TE","49",2007,96,4,24
"440",1009356,"Thomas Nardo","PA",1718,"DT","67",2007,0,2,0
"441",1009357,"Tyler Sash","IA",1486,"RB","69",2007,10,3,4
"442",1009359,"Mike Daniels","NJ",7642,"DE","49",2007,2,4,1
"443",1009361,"Chris Patterson","IL",8204,"OLB","49",2007,0,1,0
"444",1009363,"Tysyn Hartman","KS",859,"QB","73",2007,25,4,7
"445",1009369,"Gary Chandler","KS",8188,"S","49",2007,0,2,0
"446",1009379,"Justin Woods","KS",321,"CB","78",2007,11,1,11
"447",1009383,"Kevin Rohleder","KS",646,"ILB","75",2007,5,4,2
"448",1009388,"Ernie Pierce","CA",3100,"WR","49",2007,78,2,39
"449",1009389,"Xzavier Stewart","IL",6653,"DT","49",2007,0,2,0
"450",1009390,"Payton Kirk","MO",847,"DE","73",2007,0,3,0
"451",1009392,"Corey Adams","CO",825,"DE","74",2007,0,4,0
"452",1009395,"Lamark Brown","MO",221,"S","79",2007,121,3,41
"453",1009400,"Colten Freeze","MO",913,"OG","73",2007,0,1,0
"454",1009404,"Deon Murphy","TX",4148,"WR","49",2007,405,2,203
"455",1009409,"Chris Harris","OK",1044,"WR","72",2007,0,4,0
"456",1009412,"Ryan Murphy","KS",1806,"WR","67",2007,0,3,0
"457",1009414,"Isiah Barfield","KS",6553,"S","49",2007,14,4,4
"458",1009415,"Anthony Davis","OK",1730,"CB","67",2007,0,4,0
"459",1009418,"Carmon Boyd-Anderson","TX",585,"RB","76",2007,13,1,13
"460",1009422,"Steven Foster","KS",635,"FB","75",2007,0,3,0
"461",1009427,"Drew Dudley","TX",602,"ILB","76",2007,0,4,0
"462",1009429,"Chea Peterman","AR",4731,"QB","49",2007,0,1,0
"463",1009430,"Rell Lewis","OK",1436,"RB","69",2007,22,3,8
"464",1009435,"Jeff Spikes","OH",2563,"OT","49",2007,0,3,0
"465",1009437,"Jeremiah Hatch","TX",570,"OC","76",2007,0,4,0
"466",1009444,"Patrick Dorsey","TX",1269,"DT","70",2007,0,3,0
"467",1009450,"Sam Kirkland","VA",6300,"CB","49",2007,237,4,60
"468",1009452,"Markus Burton","OH",1691,"S","68",2007,0,1,0
"469",1009455,"Jon Simpson","VA",5200,"DE","49",2007,36,4,9
"470",1009459,"Alan Vanderink","OH",3998,"WR","49",2007,81,3,27
"471",1009462,"Dorian Wood","GA",6835,"OLB","49",2007,0,4,0
"472",1009467,"Byron Tyson","NC",2361,"OLB","49",2007,0,3,0
"473",1009477,"Aaron Robinson","GA",4539,"WR","49",2007,16,2,8
"474",1009478,"Rashad Tukes","GA",6110,"WR","49",2007,33,1,33
"475",1009483,"Chris Anzevino","OH",3458,"DT","49",2007,-2,4,0
"476",1009488,"Anthony Mosley","GA",3394,"WR","49",2007,0,3,0
"477",1009491,"Derrick Locke","OK",7062,"QB","49",2007,767,4,192
"478",1009492,"Randall Burden","GA",4988,"CB","49",2007,2,4,1
"479",1009500,"Ronnie Sneed","FL",654,"ILB","75",2007,0,4,0
"480",1009507,"Taiedo Smith","FL",6610,"S","49",2007,0,5,0
"481",1009508,"Shane McCord","GA",925,"DT","73",2007,0,4,0
"482",1009509,"Greg Meisner","PA",741,"DE","74",2007,-1,2,0
"483",1009511,"Jake Lanefski","AL",4895,"OT","49",2007,0,2,0
"484",1009516,"Stuart Hines","KY",731,"OT","74",2007,0,4,0
"485",1009520,"Kyrus Lanxter","TN",593,"WR","76",2007,27,3,9
"486",1009527,"Ryan Tydlacka","KY",6858,"K","49",2007,-1,4,0
"487",1009529,"Jarrett Lee","TX",66,"QB","81",2007,198,4,50
"488",1009531,"Ron Brooks","TX",174,"WR","79",2007,96,4,24
"489",1009533,"Shomari Clemons","LA",109,"ILB","80",2007,0,2,0
"490",1009539,"Stefoin Francois","LA",273,"S","78",2007,1,4,1
"491",1009543,"Chad Jones","LA",225,"S","79",2007,85,3,29
"492",1009544,"Josh Jasper","TN",358,"K","78",2007,3,4,1
"493",1009549,"Andrew Crutchfield","NC",594,"K","76",2007,0,1,0
"494",1009560,"Josh Dworaczyk","LA",861,"OT","73",2007,0,2,0
"495",1009563,"Joseph Barksdale","MI",138,"DT","79",2007,0,4,0
"496",1009565,"Mitch Joseph","LA",315,"TE","78",2007,12,4,3
"497",1009568,"Drake Nevis","LA",813,"DT","74",2007,0,4,0
"498",1009569,"Will Blackwell","LA",209,"DT","79",2007,2,3,1
"499",1009577,"Dominique Faust","GA",1220,"OLB","71",2007,9,3,3
"500",1009579,"Adrian Linwood","TX",2622,"CB","49",2007,18,2,9
"501",1009581,"Terry Carter","LA",2363,"CB","49",2007,7,4,2
"502",1009583,"Allen Gilbert","TX",6032,"RB","49",2007,1,1,1
"503",1009586,"Roosevelt Falls","TX",3479,"FB","49",2007,3,3,1
"504",1009590,"Dusty Rust","LA",1561,"OLB","68",2007,0,4,0
"505",1009592,"Jay Dudley","LA",3588,"OLB","49",2007,0,4,0
"506",1009595,"Jared Barron","LA",7138,"DE","49",2007,0,1,0
"507",1009597,"Jared Miles","LA",5054,"OG","49",2007,0,3,0
"508",1009599,"Joe Anderson","TX",3779,"WR","49",2007,21,1,21
"509",1009610,"Mason Hitt","LA",7092,"DE","49",2007,0,4,0
"510",1009615,"Chaz Thompson","TX",2842,"WR","49",2007,6,2,3
"511",1009622,"Doug Beaumont","KY",270,"RB","78",2007,286,4,72
"512",1009624,"Bilal Powell","FL",4897,"S","49",2007,455,4,114
"513",1009641,"Mark Wetterer","OH",747,"OT","74",2007,0,2,0
"514",1009646,"Woodny Turenne","FL",8355,"CB","49",2007,0,2,0
"515",1009655,"T.J. Drakeford","NC",7966,"CB","49",2007,0,2,0
"516",1009657,"Aaron Johnson","CA",8364,"S","49",2007,0,2,0
"517",1009663,"Kellen Harris","PA",1851,"FB","66",2007,0,4,0
"518",1009668,"Corey Hart","AL",3726,"S","49",2007,0,3,0
"519",1009670,"Darius Marshall","GA",6327,"RB","49",2007,763,3,255
"520",1009676,"John Bruhin","TN",1629,"OG","68",2007,0,2,0
"521",1009686,"Johnny Jones","FL",7895,"DE","49",2007,0,4,0
"522",1009687,"Montel Glasco","NJ",8424,"DT","49",2007,0,2,0
"523",1009689,"Vinny Curry","NJ",5140,"DE","49",2007,0,4,0
"524",1009690,"Jamarr Robinson","NC",6240,"QB","49",2007,73,2,37
"525",1009696,"Ronnie Tyler","SC",440,"RB","77",2007,150,4,38
"526",1009699,"Travis Baltz","OH",5509,"K","49",2007,0,4,0
"527",1009702,"Trenton Hughes","VA",693,"S","75",2007,10,3,4
"528",1009705,"Lansford Watson","NY",173,"WR","79",2007,15,2,8
"529",1009707,"Haroon Brown","VA",1823,"RB","66",2007,9,2,5
"530",1009709,"Derek Drummond","MD",1264,"TE","70",2007,0,2,0
"531",1009710,"Ben Pooler","NJ",779,"OLB","74",2007,0,2,0
"532",1009713,"Lamar Young","GA",919,"OG","73",2007,0,1,0
"533",1009717,"Bruce Campbell","CT",865,"OT","73",2007,0,2,0
"534",1009722,"Tony Logan","NJ",247,"QB","78",2007,223,4,56
"535",1009724,"Quintin McCree","MD",5240,"WR","49",2007,76,3,26
"536",1009725,"Ian Davidson","VA",846,"DT","73",2007,0,2,0
"537",1009727,"Dion Armstrong","GA",778,"DT","74",2007,0,1,0
"538",1009728,"Cam Baker","AR",6452,"WR","49",2007,17,4,5
"539",1009730,"Steven Black","AL",8119,"WR","49",2007,112,2,56
"540",1009733,"Terrence Thomas","AL",4979,"OLB","49",2007,0,2,0
"541",1009734,"Curtis Steele","TN",8214,"RB","49",2007,406,2,203
"542",1009736,"Darius Davis","TN",2791,"WR","49",2007,0,4,0
"543",1009740,"Brent Sutherland","MS",8001,"K","49",2007,0,2,0
"544",1009741,"Keenan Bratcher","TN",6064,"S","49",2007,0,4,0
"545",1009744,"Brent Todd","AL",8003,"OT","49",2007,0,1,0
"546",1009746,"Michael Antonescu","MS",4163,"OT","49",2007,0,2,0
"547",1009748,"Joel McCleod","FL",2675,"OG","49",2007,0,2,0
"548",1009750,"Lionel Henderson","AL",5932,"DE","49",2007,0,1,0
"549",1009752,"Ronald Leary","LA",7754,"OG","49",2007,0,3,0
"550",1009757,"Tommy Walker","TN",2996,"DE","49",2007,0,4,0
"551",1009760,"David Davis","GA",7707,"OLB","49",2007,0,3,0
"552",1009761,"Chris Givens","OH",1838,"S","66",2007,319,5,64
"553",1009762,"Anthony Kokal","OH",7743,"CB","49",2007,0,4,0
"554",1009769,"Ryan Kennedy","IL",4365,"RB","49",2007,0,5,0
"555",1009771,"Jerrell Wedge","MD",3146,"OLB","49",2007,0,4,0
"556",1009774,"Brandon Brooks","WI",3512,"OG","49",2007,0,4,0
"557",1009779,"Jordain Brown","IL",5629,"DT","49",2007,0,4,0
"558",1009783,"Kendrick Bruton","OH",1206,"TE","71",2007,21,4,6
"559",1009785,"Morris Council","GA",5783,"DE","49",2007,0,4,0
"560",1009790,"Matt Kajmowicz","IL",4147,"DE","49",2007,0,2,0
"561",1009793,"Jermaine McKenzie","FL",265,"WR","78",2007,54,1,54
"562",1009795,"Graig Cooper","TN",158,"RB","79",2007,556,4,139
"563",1009800,"Lee Chambers","MS",59,"RB","81",2007,38,5,8
"564",1009801,"Shawnbrey McNeal","TX",343,"RB","78",2007,68,2,34
"565",1009802,"Jared Campbell","CO",4077,"S","49",2007,0,2,0
"566",1009803,"Damien Berry","FL",345,"S","78",2007,239,4,60
"567",1009808,"Chris Ivory","FL",1471,"OC","69",2007,-3,3,-1
"568",1009809,"Tyler Horn","TN",1243,"OT","71",2007,0,2,0
"569",1009810,"Harland Gunn","NE",69,"OG","81",2007,0,3,0
"570",1009813,"Leonard Hankerson","FL",480,"WR","77",2007,335,4,84
"571",1009814,"Adewale Ojomo","FL",190,"OLB","79",2007,0,3,0
"572",1009819,"Aaron Bates","OH",7485,"K","49",2007,6,4,2
"573",1009821,"Andre Anderson","IL",1027,"RB","72",2007,17,3,6
"574",1009823,"Ashton Leggett","MI",1873,"FB","66",2007,39,2,20
"575",1009826,"Greg Jones","OH",1140,"DE","71",2007,0,4,0
"576",1009830,"Mark Dell","MI",110,"WR","79",2007,271,4,68
"577",1009832,"Joel Foreman","MI",7013,"OG","49",2007,0,3,0
"578",1009835,"Kirk Cousins","MI",1344,"QB","70",2007,530,4,133
"579",1009836,"David Duran","GA",862,"TE","73",2007,0,1,0
"580",1009837,"Garrett Celek","OH",3758,"TE","49",2007,27,4,7
"581",1009838,"B.J. Cunningham","OH",1280,"WR","70",2007,447,4,112
"582",1009839,"Kevin Pickelman","MI",1126,"ILB","71",2007,0,4,0
"583",1009841,"Antonio Jeremiah","OH",301,"DE","78",2007,0,3,0
"584",1009843,"Steven Threet","MI",682,"QB","75",2007,236,2,118
"585",1009845,"Toney Clemons","PA",288,"WR","78",2007,244,4,61
"586",1009847,"Junior Hemingway","SC",21,"WR","84",2007,240,5,48
"587",1009850,"Jordan Reilly","MI",5022,"RB","49",2007,0,1,0
"588",1009852,"Troy Woolfolk","TX",949,"WR","73",2007,0,4,0
"589",1009853,"James Rogers","MI",797,"WR","74",2007,9,4,3
"590",1009855,"Marell Evans","VA",1323,"S","70",2007,0,1,0
"591",1009857,"Jim Potempa","IL",6428,"RB","49",2007,0,1,0
"592",1009863,"David Molk","IL",331,"OC","78",2007,0,4,0
"593",1009875,"Martell Webb","MI",427,"WR","77",2007,18,3,6
"594",1009890,"Kevin Brown","FL",5251,"CB","49",2007,0,4,0
"595",1009891,"Marquise Branton","FL",7391,"FB","49",2007,9,3,3
"596",1009893,"Jeremy Perry","TN",1905,"QB","65",2007,0,1,0
"597",1009894,"Wesley Hale","TN",2353,"FB","49",2007,0,1,0
"598",1009896,"Dwight Smith","GA",2533,"DT","49",2007,-6,4,-1
"599",1009902,"Rod Issac","FL",2615,"CB","49",2007,-4,4,-1
"600",1009906,"Mike Williams","FL",6928,"WR","49",2007,0,4,0
"601",1009907,"Wes Caldwell","KY",4769,"WR","49",2007,37,4,10
"602",1009908,"Byron McLeod","FL",3757,"TE","49",2007,6,2,3
"603",1009910,"Dwight Dasher","GA",5966,"ATH","49",2007,660,4,165
"604",1009911,"Emmanuel Perez","FL",2229,"DE","49",2007,0,4,0
"605",1009912,"Antonio Hill","VA",7060,"OT","49",2007,0,2,0
"606",1009914,"Ryan Collado","OH",6179,"CB","49",2007,34,4,9
"607",1009922,"Logan U'u","CA",8434,"ILB","49",2007,0,1,0
"608",1009924,"Eric Small","IL",8087,"DT","49",2007,0,3,0
"609",1009927,"Tray Herndon","FL",1041,"WR","72",2007,35,3,12
"610",1009928,"Ryan Wynn","MN",4573,"OT","49",2007,0,1,0
"611",1009933,"Chris Bunders","MN",7377,"OC","49",2007,0,3,0
"612",1009934,"Ryan Orton","MN",7799,"OT","49",2007,0,3,0
"613",1009940,"Curtis Thomas","TX",642,"S","75",2007,0,1,0
"614",1009943,"Anthony Jacobs","MN",496,"RB","77",2007,0,4,0
"615",1009945,"Wesley Carroll","FL",1055,"QB","72",2007,355,4,89
"616",1009946,"Chris Relf","AL",613,"QB","76",2007,385,4,97
"617",1009947,"Co-Eric Riley","MS",8047,"WR","49",2007,39,2,20
"618",1009949,"Josh Riddell","OR",8024,"QB","49",2007,10,1,10
"619",1009950,"Robert Elliott","MS",431,"RB","77",2007,70,4,18
"620",1009954,"Jamie Jones","AR",684,"OLB","75",2007,0,4,0
"621",1009956,"K.J. Wright","MS",3737,"DE","49",2007,2,4,1
"622",1009957,"Chris Nance","AL",8178,"CB","49",2007,0,2,0
"623",1009958,"Eric Richards","MS",275,"K","78",2007,0,1,0
"624",1009967,"Derek Sherrod","MS",291,"OT","78",2007,0,3,0
"625",1009969,"Jessie Bowman","MS",8288,"DT","49",2007,0,2,0
"626",1009971,"LaMarcus Williams","LA",1104,"DT","72",2007,0,3,0
"627",1009972,"Ashlee Palmer","CA",8257,"S","49",2007,0,2,0
"628",1009974,"Johnny Brown","MS",201,"S","79",2007,0,4,0
"629",1009975,"Lionel Breaux","LA",215,"WR","79",2007,49,4,13
"630",1009978,"LaDerrick Vaughn","TN",5042,"WR","49",2007,0,1,0
"631",1009990,"Tony Fein","WA",8241,"ILB","49",2007,0,2,0
"632",1009992,"Chris Strong","MS",88,"ILB","80",2007,0,1,0
"633",1009993,"Scottie Williams","GA",3844,"OLB","49",2007,0,1,0
"634",1009998,"Alex Washington","LA",938,"OT","73",2007,0,1,0
"635",1009999,"Rishaw Johnson","LA",612,"OT","76",2007,0,1,0
"636",1010000,"Bradley Sowell","MS",822,"OT","74",2007,6,4,2
"637",1010009,"Ted Laurent","GA",84,"DT","80",2007,0,3,0
"638",1010011,"Jimmy Costello","MO",8221,"QB","49",2007,4,2,2
"639",1010016,"Carl Gettis","MO",1722,"RB","67",2007,58,4,15
"640",1010023,"Luke Lambert","MO",1058,"OLB","72",2007,0,5,0
"641",1010028,"Tyler Crane","TX",1263,"DE","70",2007,0,2,0
"642",1010038,"Michael Keck","MO",116,"DE","79",2007,0,1,0
"643",1010040,"Terrell Resonno","MO",5299,"DE","49",2007,-4,4,-1
"644",1010046,"Austin Wuebbels","IL",3044,"OT","49",2007,0,3,0
"645",1010048,"Elvis Fisher","FL",765,"OT","74",2007,0,3,0
"646",1010052,"Justin Garrett","LA",7625,"CB","49",2007,0,2,0
"647",1010053,"Dominique Hamilton","TX",305,"DT","78",2007,0,4,0
"648",1010056,"Chris Earnhardt","MO",418,"DE","77",2007,0,1,0
"649",1010058,"Trase Jones","NC",7159,"QB","49",2007,9,3,3
"650",1010061,"Jay Wooten","NC",921,"K","73",2007,0,3,0
"651",1010064,"Matt Merletti","OH",3477,"RB","49",2007,16,4,4
"652",1010065,"Jonathan Smith","NC",310,"OLB","78",2007,0,4,0
"653",1010066,"Brian Gupton","TN",3508,"WR","49",2007,0,2,0
"654",1010075,"Linwan Euwell","NC",269,"DE","78",2007,0,3,0
"655",1010080,"Mike Paulus","NY",156,"QB","79",2007,-6,1,-6
"656",1010082,"Carl Gaskins","FL",4719,"DT","49",2007,0,2,0
"657",1010085,"Greg Little","NC",24,"WR","84",2007,322,3,108
"658",1010087,"Marvin Austin","DC",11,"DT","85",2007,0,3,0
"659",1010088,"Tydreke Powell","NC",72,"DT","81",2007,0,5,0
"660",1010090,"Curenski Gilleylen","TX",3338,"WR","49",2007,42,2,21
"661",1010092,"Anthony Blue","TX",1082,"CB","72",2007,0,2,0
"662",1010094,"Quentin Castille","TX",892,"FB","73",2007,142,2,71
"663",1010095,"Adi Kunalic","TX",2017,"K","63",2007,0,4,0
"664",1010096,"Prince Amukamara","AZ",329,"RB","78",2007,0,4,0
"665",1010097,"Latravis Washington","FL",359,"S","78",2007,1,2,1
"666",1010098,"Niles Paul","NE",354,"WR","78",2007,679,4,170
"667",1010100,"Zac Lee","CA",8049,"QB","49",2007,139,3,47
"668",1010102,"Marcus Mendoza","TX",168,"RB","79",2007,17,4,5
"669",1010105,"Kevin Thomsen","NE",1360,"DE","70",2007,0,1,0
"670",1010107,"Larry Asante","VA",8014,"S","49",2007,7,3,3
"671",1010110,"William Yancy","AZ",3283,"DE","49",2007,0,1,0
"672",1010111,"Armando Murillo","FL",8433,"S","49",2007,0,2,0
"673",1010115,"Mike Caputo","NE",3131,"OC","49",2007,0,2,0
"674",1010116,"Jay Martin","NE",6885,"TE","49",2007,0,1,0
"675",1010117,"Patrick Witt","TX",666,"QB","75",2007,8,1,8
"676",1010123,"Marcel Jones","AZ",3850,"DT","49",2007,0,4,0
"677",1010124,"Austin Cassidy","NE",5120,"QB","49",2007,0,4,0
"678",1010125,"Ryan Hill","CO",678,"TE","75",2007,13,3,5
"679",1010128,"Terrence Moore","LA",7338,"DT","49",2007,0,4,0
"680",1010130,"Jared Crick","NE",915,"DE","73",2007,-1,4,0
"681",1010149,"Bryce Saldi","TX",3789,"DE","49",2007,0,1,0
"682",1010160,"Matt Murphy","CA",4575,"OG","49",2007,0,4,0
"683",1010166,"Austin Harrington","TX",1109,"OLB","72",2007,32,3,11
"684",1010181,"Jonathan Ott","AZ",5648,"CB","49",2007,0,1,0
"685",1010185,"James-Michael Johnson","CA",7073,"ILB","49",2007,0,5,0
"686",1010190,"Jeff Meads","CA",1623,"OG","68",2007,0,2,0
"687",1010192,"Steve Haley","AZ",4071,"OT","49",2007,0,1,0
"688",1010195,"Daryll Hill","CA",5442,"DE","49",2007,0,1,0
"689",1010202,"Zack Madonick","CA",1538,"DT","68",2007,0,4,0
"690",1010205,"Junior Fasavalu","CA",8200,"S","49",2007,0,3,0
"691",1010206,"J.J. McDermott","TX",5888,"QB","49",2007,161,4,41
"692",1010211,"Brian Mead","NM",2026,"RB","63",2007,21,1,21
"693",1010216,"Alphonso Powell","TX",3015,"CB","49",2007,0,4,0
"694",1010219,"Kyle Hughes","SC",7675,"K","49",2007,0,2,0
"695",1010233,"Chuck Taylor","NJ",7688,"OG","49",2007,0,2,0
"696",1010238,"E.J. Cannon","TX",8093,"DT","49",2007,0,2,0
"697",1010243,"Brad Gruner","AZ",6348,"QB","49",2007,105,3,35
"698",1010248,"Bubba Forrest","NM",6792,"S","49",2007,0,4,0
"699",1010252,"Mica Williams","FL",5627,"S","49",2007,0,1,0
"700",1010254,"Carmen Messina","IL",3081,"OLB","49",2007,0,4,0
"701",1010264,"Ivan Hernandez","OR",8437,"OT","49",2007,0,1,0
"702",1010268,"Tim Merrill","CA",7999,"TE","49",2007,0,1,0
"703",1010272,"Brett Kennedy","NM",6165,"DT","49",2007,0,4,0
"704",1010276,"DeAndre Davis","MS",8373,"TE","49",2007,0,2,0
"705",1010277,"Russell Wilson","VA",1009,"QB","73",2007,1089,4,273
"706",1010283,"Jimmaul Simmons","NC",7067,"S","49",2007,0,1,0
"707",1010286,"Jeff Ruiz","CA",8186,"K","49",2007,0,2,0
"708",1010289,"Audie Cole","MI",1491,"QB","69",2007,1,4,1
"709",1010290,"Thomas Barnes","GA",2412,"OLB","49",2007,2,1,2
"710",1010295,"Henry Lawson","NC",1116,"OG","72",2007,0,1,0
"711",1010298,"J.R. Sweezy","NC",1532,"DE","68",2007,0,4,0
"712",1010303,"Jake Vermiglio","MI",2832,"OT","49",2007,0,4,0
"713",1010308,"Steven Howard","NC",1067,"WR","72",2007,38,4,10
"714",1010309,"Jay Smith","VA",183,"WR","79",2007,76,4,19
"715",1010314,"Jeff Rieskamp","OH",966,"DE","73",2007,0,3,0
"716",1010316,"Giovanni Vizza","TX",2032,"QB","63",2007,306,2,153
"717",1010318,"Breece Johnson","TX",3715,"WR","49",2007,17,5,4
"718",1010319,"Sam Dibrell","TX",7494,"WR","49",2007,70,2,35
"719",1010320,"Kevin Ealey","TX",5271,"CB","49",2007,14,1,14
"720",1010327,"Micah Mosley","TX",6917,"RB","49",2007,228,4,57
"721",1010334,"J.J. Johnson","TX",6879,"OG","49",2007,0,2,0
"722",1010340,"Matt Tomlinson","TX",5771,"OG","49",2007,0,3,0
"723",1010345,"Sam Roberson","TX",6622,"WR","49",2007,8,2,4
"724",1010347,"B.J. Lewis","TX",2693,"WR","49",2007,34,3,12
"725",1010348,"Jordan Scoggins","TX",355,"DE","78",2007,0,1,0
