"Name","Hometown","Position","Stars","Grade","School"
"Nigel Mitchell-ThorntonVideo | Scouts Report","Stone Mountain, GAStephenson High School","#20 OLB","","79","Signed"
"Brandon WegherVideo | Scouts Report","Sioux City, IABishop Heelan Catholic High School","#32 RB","","79","Signed"
"Frank SouzaVideo | Scouts Report","Ponte Vedra Beach, FLNease High School","#25 DT","","79","Signed"
"Trevor ErnoVideo | Scouts Report","Lakewood, CALakewood High School","#7 ILB","","79","Signed"
"Eric McDanielVideo | Scouts Report","Calhoun, GACalhoun High School","#26 DT","","79","Signed"
"Gus JonesVideo | Scouts Report","Wagoner, OKWagoner High School","#8 ILB","","79","Signed"
"Tyrik RollisonVideo | Scouts Report","Sulphur Springs, TXSulphur Springs High","#19 QB","","79","Signed"
"Ty HowleVideo | Scouts Report","Bunn, NCBunn High School","#5 OC","","79","Signed"
"Jamal MerrellVideo | Scouts Report","Newark, DEPaul M. Hodgson Voc-Tech H.S.","#35 ATH","","79","Signed"
"Kerry LewisVideo | Scouts Report","Lancaster, TXLancaster High School","#24 S","","79","Signed"
"Marquis SimmonsVideo | Scouts Report","Compton, CADominguez High School","#21 OLB","","79","Signed"
"Cody JournellVideo | Scouts Report","Pearisburg, VAGiles High School","#3 K","","79","Signed"
"Eric GordonVideo | Scouts Report","Nashville, TNHillsboro High School","#18 CB","","79","Signed"
"Quandon ChristianVideo | Scouts Report","Lake View, SCLake View High School","#22 OLB","","79","Signed"
"Mitch EwaldVideo | Scouts Report","Aurora, ILWaubonsie Valley High School","#4 K","","79","Signed"
"Dijon WashingtonVideo | Scouts Report","Lawndale, CALeuzinger High School","#25 S","","79","Signed"
"Mike BowlinVideo | Scouts Report","Aliso Viejo, CAAliso Niguel High School","#5 K","","79","Signed"
"Izaan CrossVideo | Scouts Report","Flowery Branch, GAFlowery Branch High School","#28 DE","","79","Signed"
"Arthur LynchVideo | Scouts Report","Dartmouth, MADartmouth High School","#7 TE","","79","Signed"
"Chaun GreshamVideo | Scouts Report","Winder, GAApalachee High School","#23 OLB","","79","Signed"
"Allan BridgfordVideo | Scouts Report","Mission Viejo, CAMission Viejo High School","#20 QB","","79","Signed"
"Daytawion LoweVideo | Scouts Report","Midwest City, OKCarl Albert High School","#26 S","","79","Signed"
"DeAndre ByrdVideo | Scouts Report","Tallahassee, FLLincoln High School","#19 CB","","79","List"
"Trey GrahamVideo | Scouts Report","Waco, TXMidway High School","#8 TE","","79","Signed"
"Zach ErtzVideo | Scouts Report","Danville, CAMonte Vista High School","#9 TE","","79","Signed"
"Kapua SaiVideo | Scouts Report","Honolulu, HISaint Louis School","#13 OG","","79","Signed"
"Keni KaufusiVideo | Scouts Report","Salt Lake City, UTCottonwood High School","DT(LQ)","","79","Signed"
"Ben TurkVideo | Scouts Report","Fort Lauderdale, FLSaint Thomas Aquinas High School","#6 K","","79","Signed"
"Quan FletcherVideo | Scouts Report","Miami, FLDr. Krop High School","#9 ILB","","79","Signed"
"Jackson RiceVideo | Scouts Report","Moraga, CACampolindo High School","#7 K","","79","Signed"
"Isaac HolmesVideo | Scouts Report","Hoboken, NJHoboken High School","#27 DT","","79","Signed"
"Mike LoftusVideo | Scouts Report","Anaheim, CAServite High School","#8 K","","79","Signed"
"Corico HawkinsVideo | Scouts Report","Milledgeville, GABaldwin High School","#10 ILB","","79","Signed"
"Taylor HartVideo | Scouts Report","Tualatin, ORTualatin High School","#29 DE","","79","Signed"
"Brock SandersVideo | Scouts Report","Duluth, GANorthview High School","#10 TE","","79","Signed"
"Shavodrick BeaverVideo | Scouts Report","Wichita Falls, TXRider High School","#21 QB","","79","Signed"
"Stan HasiakVideo | Scouts Report","Kapolei, HIKapolei High School","#14 OG","","79","Signed"
"Zach RogersVideo | Scouts Report","Nashville, TNDavid Lipscomb High School","#32 WR","","79","Signed"
"Mike  JamesVideo | Scouts Report","Davenport, FLRidge Community High School","#33 RB","","79","Signed"
"Bryant AllenVideo | Scouts Report","Maplewood, MOMaplewood Richmond Heights H. S.","#36 ATH","","79","Signed"
"Quinton DialVideo | Scouts Report","Pinson, ALClay-Chalkville High School","#28 DT","","79","Signed"
"Kyle ClarkVideo | Scouts Report","Denton, TXJohn H. Guyer High School","#21 OT","","79","Signed"
"Willie HaulsteadVideo | Scouts Report","Titusville, FLTitusville High School","#33 WR","","79","Signed"
"Ronnie WingoVideo | Scouts Report","Saint Louis, MOSaint Louis University High","#34 RB","","79","Signed"
"Eric WardVideo | Scouts Report","Wichita Falls, TXRider High School","#34 WR","","79","Signed"
"Chris WilliamsVideo | Scouts Report","Abilene, TXAbilene High School","#24 OLB","","79","Signed"
"Terry ShankleVideo | Scouts Report","Norwood, NCSouth Stanly High School","#20 CB","","79","Signed"
"C.J. MizellVideo | Scouts Report","Tallahassee, FLLeon High School","#25 OLB","","79","Signed"
"Aldrick FordhamVideo | Scouts Report","Saint Stephen, SCTimberland High School","#30 DE","","79","Signed"
"Andre BrackensVideo | Scouts Report","Dallas, TXParish Episcopal School","#21 CB","","79","Signed"
"Brandon WashingtonVideo | Scouts Report","Miami, FLMilford Academy","OG(POST)","","79","Signed"
"Tucker WindleVideo | Scouts Report","Charlotte, NCCharlotte Catholic High School","#11 TE","","79","Signed"
"Dallas LeeVideo | Scouts Report","Buford, GABuford High School","#15 OG","","79","Signed"
"Chris ThompsonVideo | Scouts Report","Greenville, FLMadison County High","#35 RB","","79","Signed"
"Roderick  SweetingVideo | Scouts Report","Locust Grove, GALuella High School","#27 S","","79","Signed"
"Patrick NkwoparaVideo | Scouts Report","Grand Prairie, TXSouth Grand Prairie High School","#26 OLB","","79","Signed"
"Toney WilliamsVideo | Scouts Report","Alpharetta, GAMilton High School","#36 RB","","79","Signed"
"Zeke MottaVideo | Scouts Report","Vero Beach, FLVero Beach Senior High School","#28 S","","79","Signed"
"Edward Wright-BakerVideo | Scouts Report","Jeffersonville, INJeffersonville High School","#37 ATH","","79","Signed"
"Darrell MasonVideo | Scouts Report","Youngstown, OHUrsuline High School","#38 ATH","","79","List"
"Terrence StephensVideo | Scouts Report","Gaithersburg, MDQuince Orchard High School","#29 DT","","79","Signed"
"William CampbellVideo | Scouts Report","Detroit, MICass Technical High School","#22 OT","","79","Signed"
"Jayron HosleyVideo | Scouts Report","Delray Beach, FLAtlantic Community High School","#22 CB","","79","Signed"
"Ra'Shede HagemanVideo | Scouts Report","Minneapolis, MNWashburn High School","#12 TE","","79","Signed"
"Lawrence AbramsVideo | Scouts Report","Madison, ALBob Jones High School","#23 OT","","79","Signed"
"Tyler EifertVideo | Scouts Report","Fort Wayne, INBishop Dwenger High School","#13 TE","","79","Signed"
"Josh RobinsonVideo | Scouts Report","Plantation, FLPlantation High School","#39 ATH","","79","Signed"
"Tariq EdwardsVideo | Scouts Report","Cheraw, SCMarlboro County High School","#27 OLB","","79","Signed"
"Brandon  MooreVideo | Scouts Report","Montgomery, ALCarver High School","#30 DT","","79","Signed"
"Demi ThompsonVideo | Scouts Report","Lake Mary, FLLake Mary High School","#31 DE","","79","Signed"
"Ryan MossakowskiVideo | Scouts Report","Frisco, TXCentennial High School","#22 QB","","79","Signed"
"Charles LenoVideo | Scouts Report","San Leandro, CASan Leandro High School","#24 OT","","79","Signed"
"Montez RobinsonVideo | Scouts Report","Avon, INAvon High School","#32 DE","","79","Signed"
"Chris NormanVideo | Scouts Report","Detroit, MIRenaissance High School","#28 OLB","","79","Signed"
"Levine ToiloloVideo | Scouts Report","San Diego, CAHelix High School","#14 TE","","79","Signed"
"Nathan MayfieldVideo | Scouts Report","Merced, CAMerced High School","#33 DE","","79","List"
"James McCombieVideo | Scouts Report","Ebensburg, PABishop Carroll High School","#9 K","","79","List"
"Shawn WilliamsVideo | Scouts Report","Blakely, GAEarly County High School","#29 S","","79","Signed"
"Torin HarrisVideo | Scouts Report","Las Vegas, NVPalo Verde High School","#40 ATH","","79","Signed"
"Myron WalkerVideo | Scouts Report","Metairie, LAArchbishop Rummel School For Boys","#31 DT","","79","Signed"
"Bud GoldenVideo | Scouts Report","Cincinnati, OHSycamore High School","#37 RB","","79","Signed"
"Derek JohnsonVideo | Scouts Report","Hoxie, ARHoxie High School","#32 DT","","79","Signed"
"Antone ExumVideo | Scouts Report","Glen Allen, VADeep Run High School","#41 ATH","","79","Signed"
"Cameron LawrenceVideo | Scouts Report","Senatobia, MSMagnolia Heights School","#41 ATH","","79","Signed"
"Orson CharlesVideo | Scouts Report","Tampa, FLPlant Senior High School","#15 TE","","79","Signed"
"Daniel DrummondVideo | Scouts Report","Flowery Branch, GAFlowery Branch High School","#3 FB","","79","Signed"
"De'Antwan WilliamsVideo | Scouts Report","Woodbridge, VAWoodbridge High School","#38 RB","","79","Signed"
"Onterrio McCalebbVideo | Scouts Report","Fort Meade, FLHargrave Military Academy","RB(POST)","","79","Signed"
"Alex  WilliamsVideo | Scouts Report","Tallahassee, FLFlorida A&M Developmental Research School","#34 DE","","79","Signed"
"Taimi TutogiVideo | Scouts Report","Chula Vista, CAChula Vista High School","#4 FB","","79","Signed"
"Chance WarmackVideo | Scouts Report","Atlanta, GAWestlake High School","#16 OG","","79","Signed"
"Kyrhi ThorntonVideo | Scouts Report","Panama City, FLHargrave Military Academy","DT(POST)","","79","Signed"
"Rocky DuplessisVideo | Scouts Report","Belle Chasse, LABelle Chasse High School","S(LQ)","","79","Signed"
"Kenny CooperVideo | Scouts Report","Merced, CAMerced High School","#16 TE","","79","List"
"LaVoyd JamesVideo | Scouts Report","Mobile, ALLillie B. Williamson High School","#35 WR","","79","Signed"
"Korvic NeatVideo | Scouts Report","Hallandale Beach, FLHallandale High School","#43 ATH","","79","Signed"
"Corey TrisbyVideo | Scouts Report","San Diego, CAHerbert Hoover High School","QB(LQ)","","79","Committed"
"Dee FordVideo | Scouts Report","Odenville, ALSaint Clair County High School","#35 DE","","79","Signed"
"Jordan LuallenVideo | Scouts Report","Greenwood, INCenter Grove High School","#23 QB","","79","Signed"
"Rex BurkheadVideo | Scouts Report","Plano, TXPlano Senior High School","#44 ATH","","78","Signed"
"Fletcher CoxVideo | Scouts Report","Yazoo City, MSYazoo City High School","#36 DE","","78","Signed"
"Greg  KingVideo | Scouts Report","Memphis, TNMelrose High School","#29 OLB","","78","Signed"
"Uzoma NwachukwuVideo | Scouts Report","Allen, TXAllen High School","#36 WR","","78","Signed"
"Everett ProctorVideo | Scouts Report","Fayetteville, NCJack Britt High School","#44 ATH","","78","Signed"
"Dalton HilliardVideo | Scouts Report","Honolulu, HIPunahou School","#39 RB","","78","Signed"
"Nik AbeleVideo | Scouts Report","Irvine, CAIrvine High School","#25 OT","","78","Signed"
"A.J. HighsmithVideo | Scouts Report","Fort Bend, TXHightower High School","#24 QB","","78","Signed"
"Joshua AdamsVideo | Scouts Report","Cambridge, MACheshire Academy","#37 WR","","78","Signed"
"Shane GordonVideo | Scouts Report","Weston, FLCypress Bay High School","#11 ILB","","78","Signed"
"Deon LongVideo | Scouts Report","Washington, DCDunbar High School","#38 WR","","78","Signed"
"Jeramie RobertsVideo | Scouts Report","Garland, TXSouth Garland High School","#17 OG","","78","Signed"
"Chris FieldsVideo | Scouts Report","Painesville, OHThomas W. Harvey High School","#38 WR","","78","Signed"
"Nate MeyerVideo | Scouts Report","Bettendorf, IABettendorf High School","#10 K","","78","List"
"Kenric McNealVideo | Scouts Report","Spring, TXSpring High School","#46 ATH","","78","Signed"
"Khalil WilkesVideo | Scouts Report","Jersey City, NJSt. Peter's Prep","#18 OG","","78","Signed"
"Derrell PersonVideo | Scouts Report","Washington, DCCalvin Coolidge High School","#40 WR","","78","Signed"
"Shelby HarrisVideo | Scouts Report","Mequon, WIHomestead High School","#37 DE","","78","Signed"
"Terence DavisVideo | Scouts Report","Fremont, OHFremont Ross High School","#41 WR","","78","List"
"Tyler ShatleyVideo | Scouts Report","Connelly Springs, NCEast Burke High School","#17 TE","","78","Signed"
"Jaleel ClarkVideo | Scouts Report","Allentown, PAParkland High School","#41 WR","","78","Signed"
"Joe SouthwickVideo | Scouts Report","Danville, CASan Ramon Valley High School","#25 QB","","78","Signed"
"Alex MascarenasVideo | Scouts Report","Mission Viejo, CAMission Viejo High School","#47 ATH","","78","Signed"
"Andrew RitterVideo | Scouts Report","Jackson, MSJackson Academy","#11 K","","78","Signed"
"Shawney KerseyVideo | Scouts Report","Woodbury, NJWoodbury High School","#43 WR","","78","Signed"
"James GreenVideo | Scouts Report","Tallahassee, FLLeon High School","#44 WR","","78","Signed"
"Chase VasserVideo | Scouts Report","Gainesville, GAChestatee High School","#30 OLB","","78","Signed"
"Jerome SwintonVideo | Scouts Report","Daytona Beach, FLMilford Academy","WR(POST)","","78","List"
"Jonathan SimmonsVideo | Scouts Report","Eaton, OHEaton High School","#12 K","","78","List"
"Brock DeCiccoVideo | Scouts Report","Jefferson Hills, PAThomas Jefferson High School","#18 TE","","78","Signed"
"Jordan CottonVideo | Scouts Report","Mount Pleasant, IAMount Pleasant High School","#45 WR","","78","Signed"
"Carneal AinsworthVideo | Scouts Report","Baton Rouge, LAParkview Baptist High School","#19 OG","","78","Signed"
"Marsalis TeagueVideo | Scouts Report","Paris, TNHenry County High School","#48 ATH","","78","Signed"
"LaDarius  PerkinsVideo | Scouts Report","Greenville, MSSaint Joseph Catholic School","#48 ATH","","78","Signed"
"Gabe IkardVideo | Scouts Report","Oklahoma City, OKBishop McGuinness High School","#19 TE","","78","Signed"
"Ricky DowdyVideo | Scouts Report","High Point, NCHigh Point Central High School","#31 OLB","","78","Signed"
"Duron HarmonVideo | Scouts Report","Wyoming, DECaesar Rodney High School","#48 ATH","","78","Signed"
"Gregory TimmonsVideo | Scouts Report","Houston, TXDwight D. Eisenhower High School","#46 WR","","78","Signed"
"Theo RiddickVideo | Scouts Report","Somerville, NJImmaculata High School","#48 ATH","","78","Signed"
"Frank CrawfordVideo | Scouts Report","Miami, FLGulliver Prep School","#30 S","","78","Signed"
"Alvin Hines IIVideo | Scouts Report","Pelham, ALPelham High School","#30 S","","78","Signed"
"Evan WatkinsVideo | Scouts Report","Carol Stream, ILGlenbard North High School","#26 QB","","78","Signed"
"Dwayne DiftonVideo | Scouts Report","Fort Lauderdale, FLSaint Thomas Aquinas High School","#47 WR","","78","Signed"
"Larry RaperVideo | Scouts Report","Shelby, NCShelby High School","#52 ATH","","78","List"
"Javon HarrisVideo | Scouts Report","Lawton, OKMacArthur High School","#32 S","","78","Signed"
"Mark ArcidiaconoVideo | Scouts Report","Philadelphia, PASaint Joseph's Prep School","#26 OT","","78","Signed"
"Tom FreemanVideo | Scouts Report","Kansas City, MORockhurst High School","#20 OG","","78","List"
"Jacquez JenkinsVideo | Scouts Report","Saint Petersburg, FLLakewood Senior High School","#33 S","","78","Signed"
"Terrance BullittVideo | Scouts Report","Garland, TXNaaman Forest High School","#33 S","","78","Signed"
"Osahon IraborVideo | Scouts Report","Upland, CAUpland High School","#23 CB","","78","Signed"
"Andre CivilVideo | Scouts Report","Brooklyn, NYSheepshead Bay High School","#38 DE","","78","Signed"
"Oday AboushiVideo | Scouts Report","Brooklyn, NYXaverian High School","#27 OT","","78","Signed"
"Chris WardVideo | Scouts Report","Fayetteville, GAStarrs Mill High School","#13 K","","78","Signed"
"Antonio FosterVideo | Scouts Report","Valdosta, GAValdosta High School","#28 OT","","78","Signed"
"Taniela MakaVideo | Scouts Report","Long Beach, CADavid Starr Jordan High School","#32 OLB","","78","Signed"
"Jack MeinersVideo | Scouts Report","Saint Louis, MOChaminade College Prep School","#29 OT","","78","Signed"
"Antwon HiggsVideo | Scouts Report","Pompano Beach, FLPompano Beach High School","#33 OLB","","78","Signed"
"Jordan NajvarVideo | Scouts Report","Spring, TXKlein Oak High School","#20 TE","","78","Signed"
"Jason DouglasVideo | Scouts Report","Weston, FLCypress Bay High School","#40 RB","","78","Signed"
"Chris HubbardVideo | Scouts Report","Columbus, GACarver High School","#21 OG","","78","Signed"
"Chris GarrettVideo | Scouts Report","Tupelo, MSTupelo High School","#27 QB","","78","Signed"
"Darius McKellerVideo | Scouts Report","Jonesboro, GAJonesboro High School","#30 OT","","78","Signed"
"Stedman BaileyVideo | Scouts Report","Miramar, FLMiramar High School","#48 WR","","78","Signed"
"Carlo CalabreseVideo | Scouts Report","Verona, NJVerona High School","#12 ILB","","78","Signed"
"Kenny BellVideo | Scouts Report","Rayville, LARayville High School","#49 WR","","78","Signed"
"Richard SpencerVideo | Scouts Report","Moreno Valley, CARancho Verde High School","#35 S","","78","Signed"
