"Name","Hometown","Position","Stars","Grade","School"
"Harrison SmithVideo | Scouts Report","Knoxville, TNKnoxville Catholic High School","S","","78","Signed"
"Anthony MorganVideo | Scouts Report","Lancaster, TXLancaster High School","OG","","78","Signed"
"Charlie RussellVideo | Scouts Report","Morgantown, WVMorgantown High School","QB","","78","Signed"
"Antonio JeremiahVideo | Scouts Report","Hilliard, OHDarby High School","DE","","78","Signed"
"Drew DavisVideo | Scouts Report","Denver, COMontbello High School","WR","","78","Signed"
"David RobertsVideo | Scouts Report","Rancho Cucamonga, CARancho Cucamonga High School","WR","","78","Signed"
"Myles WadeVideo | Scouts Report","Portland, ORCentral Catholic High School","DT","","78","Signed"
"Dominique HamiltonVideo | Scouts Report","El Paso, TXChapin High School","DT","","78","Signed"
"Jordan BernstineVideo | Scouts Report","Des Moines, IALincoln High School","S","","78","Signed"
"Xavier StinsonVideo | Scouts Report","Hollywood, FLChaminade-Madonna College Prep","RB","","78","Signed"
"Donte'e NichollsVideo | Scouts Report","Pompano Beach, FLBlanche Ely High School","DT","","78","Signed"
"Duke LemmensVideo | Scouts Report","Westlake Village, CAOaks Christian High School","DE","","78","Signed"
"Jonathan SmithVideo | Scouts Report","Durham, NCHillside High School","OLB","","78","Signed"
"Eric HaggVideo | Scouts Report","Glendale, AZIronwood High School","WR","","78","Signed"
"Emeka IwekaVideo | Scouts Report","Seattle, WARainier Beach High School","DE","","78","Signed"
"Andrew DevlinVideo | Scouts Report","Pittsburgh, PAMount Lebanon High School","TE","","78","Signed"
"Broderick BinnsVideo | Scouts Report","Saint Paul, MNCretin-Derham Hall High School","DE","","78","Signed"
"Mitch JosephVideo | Scouts Report","New Iberia, LACatholic High School","TE","","78","Signed"
"Larry SmithVideo | Scouts Report","Prattville, ALPrattville High School","QB","","78","Signed"
"Malachi LewisVideo | Scouts Report","Oxnard, CARio Mesa High School","S","","78","Signed"
"Jake WakefieldVideo | Scouts Report","Tualatin, ORTualatin High School","OG","","78","List"
"Alex TejadaVideo | Scouts Report","Springdale, ARSpringdale High School","K","","78","Signed"
"Kendrick CelestineVideo | Scouts Report","Mamou, LAMamou High School","WR","","78","Signed"
"Justin WoodsVideo | Scouts Report","Shawnee, KSMill Valley High School","CB","","78","Signed"
"Tekerrian CubaVideo | Scouts Report","Tyler, TXRobert E. Lee High School","S","","78","Signed"
"George BryanVideo | Scouts Report","Wilmington, NCNew Hanover High School","TE","","78","Signed"
"Neland BallVideo | Scouts Report","Jackson, GAJackson High School","DE","","78","Signed"
"Lamar MilsteadVideo | Scouts Report","Washington, DCFrank W. Ballou High School","OT","","78","Signed"
"Michael DugatVideo | Scouts Report","Dayton, TXDayton High School","RB","","78","List"
"Tyler NielsenVideo | Scouts Report","Humboldt, IAHumboldt High School","OLB","","78","Signed"
"Clay BeltonVideo | Scouts Report","Clayton, OHNorthmont Senior High School","QB","","78","Signed"
"Prince AmukamaraVideo | Scouts Report","Glendale, AZApollo High School","RB","","78","Signed"
"James KirkendollVideo | Scouts Report","Round Rock, TXRound Rock High School","WR","","78","Signed"
"David MolkVideo | Scouts Report","Lemont, ILLemont High School","OC","","78","Signed"
"Alex RussianVideo | Scouts Report","Round Rock, TXRound Rock High School","TE","","78","Signed"
"Malcolm SmithVideo | Scouts Report","Woodland Hills, CATaft High School","RB","","78","Signed"
"Joe ChaissonVideo | Scouts Report","Beaumont, TXMonsignor Kelly Catholic High School","QB","","78","Signed"
"Lionel SmithVideo | Scouts Report","Bellaire, TXBellaire High School","CB","","78","Signed"
"Devin MahinaVideo | Scouts Report","Upland, CAUpland High School","TE","","78","Signed"
"Tony TuckerVideo | Scouts Report","Washington, DCSaint John's College High School","DE","","78","Signed"
"Quincy LandinghamVideo | Scouts Report","Bloomfield Hills, MILahser High School","S","","78","Signed"
"Brandon WilliamsVideo | Scouts Report","Beaumont, TXCentral High School","QB","","78","Signed"
"Jason MunnsVideo | Scouts Report","Kennewick, WASouthridge High School","QB","","78","Signed"
"Keith NicholVideo | Scouts Report","Lowell, MILowell High School","QB","","78","Signed"
"Avery HornVideo | Scouts Report","Hanford, CAHanford High School","RB","","78","Signed"
"Shawnbrey McNealVideo | Scouts Report","Dallas, TXMadison High School","RB","","78","Signed"
"D.J. ThomasVideo | Scouts Report","Ashland, VAPatrick Henry High School","CB","","78","Signed"
"Damien BerryVideo | Scouts Report","Belle Glade, FLGlades Central High School","S","","78","Signed"
"Casey MatthewsVideo | Scouts Report","Westlake Village, CAOaks Christian High School","ILB","","78","Signed"
"Sherod MurdockVideo | Scouts Report","Tampa, FLMiddleton High School","CB","","78","Signed"
"Carlton JohnsonVideo | Scouts Report","Lynn Haven, FLA. Crawford Mosley High School","OLB","","78","Signed"
"Joseph ReeseVideo | Scouts Report","Pflugerville, TXHendrickson High School","RB","","78","Signed"
"Michael BakerVideo | Scouts Report","Saint Louis, MOCardinal Ritter College Prep","OLB","","78","Signed"
"Andre TateVideo | Scouts Report","Mendota Heights, MNHenry Sibley High School","RB","","78","Signed"
"Dequan BembryVideo | Scouts Report","Hawkinsville, GAHawkinsville High School","CB","","78","Signed"
"Zach PianaltoVideo | Scouts Report","Springdale, ARSpringdale High School","TE","","78","Signed"
"Niles PaulVideo | Scouts Report","Omaha, NENorth High School","WR","","78","Signed"
"Jordan ScogginsVideo | Scouts Report","Euless, TXTrinity High School","DE","","78","Signed"
"Tom RandazzaVideo | Scouts Report","Gibsonia, PAPine-Richland High School","K","","78","List"
"Markus ZusevicsVideo | Scouts Report","Arlington Heights, ILProspect High School","OC","","78","Signed"
"Josh JasperVideo | Scouts Report","Memphis, TNRidgeway High School","K","","78","Signed"
"Latravis WashingtonVideo | Scouts Report","Bradenton, FLBayshore High School","S","","78","Signed"
"Ryan TannehillVideo | Scouts Report","Big Spring, TXBig Spring High School","QB","","77","Signed"
"Drake DunsmoreVideo | Scouts Report","Overland Park, KSSaint Thomas Aquinas High School","TE","","77","Signed"
"Aaron NagelVideo | Scouts Report","Lemont, ILLemont High School","S","","77","Signed"
"Wade BowenVideo | Scouts Report","Palmer, AKColony High School","OT","","77","List"
"Von MillerVideo | Scouts Report","DeSoto, TXDeSoto High School","DE","","77","Signed"
"Mike DykesVideo | Scouts Report","Pittsburgh, PAWoodland Hills High School","OG","","77","Signed"
"Adrien RobinsonVideo | Scouts Report","Indianapolis, INWarren Central High School","WR","","77","Signed"
"Jazzmen GuyVideo | Scouts Report","Hazlehurst, MSHazlehurst High School","DE","","77","Signed"
"Jack DiNardoVideo | Scouts Report","Hinsdale, ILHinsdale Central High School","DE","","77","Signed"
"Kyle TimpaneVideo | Scouts Report","Saint Augustine, FLNease High School","DE","","77","List"
"Nick FairleyVideo | Scouts Report","Mobile, ALLillie B. Williamson High School","OT","","77","Signed"
"Jamie NixonVideo | Scouts Report","New Haven, CTBridgton Academy","CB","","77","Signed"
"Scott MilbournVideo | Scouts Report","Houston, TXNorthland Christian School","DT","","77","List"
"Kevin RouseVideo | Scouts Report","Joliet, ILJoliet Catholic Academy","ILB","","77","Signed"
"Ben HardenVideo | Scouts Report","Perry, GA","OG(POST)","","77","Signed"
"Elliott McGaskinVideo | Scouts Report","Mobile, ALBen C. Rain High School","S","","77","Committed"
"James MorrisVideo | Scouts Report","Belle Glade, FLGlades Day High School","DT","","77","List"
"Cyhl QuarlesVideo | Scouts Report","Norcross, GAMeadowcreek High School","OLB","","77","Signed"
"Moses JenkinsVideo | Scouts Report","Fort Lauderdale, FLBoyd Anderson High School","CB","","77","Signed"
"Jacob KaiserVideo | Scouts Report","Greensburg Central Catholic H. S.","OT","","77","List"
"Avery HibbittVideo | Scouts Report","Bowling Green, KYBowling Green High School","RB","","77","Signed"
"Tarence FarmerVideo | Scouts Report","Houston, TXSt. Pius X High School","CB","","77","Signed"
"Kyle JeffersonVideo | Scouts Report","Cleveland, OHGlenville High School","WR","","77","Signed"
"Griffin RoblesVideo | Scouts Report","Spanish Fork, UTSpanish Fork High School","QB","","77","Signed"
"Barry ValcinVideo | Scouts Report","Port Arthur, TXMemorial High School","CB","","77","Signed"
"Rodney CoxVideo | Scouts Report","Angier, NCHarnett Central High School","QB","","77","Signed"
"Frank AlexanderVideo | Scouts Report","Baton Rouge, LASouthern University Lab","DE","","77","Signed"
"Joshua NesbittVideo | Scouts Report","Greensboro, GAGreene County High School","QB","","77","Signed"
"Garth GerhartVideo | Scouts Report","Norco, CANorco Senior High School","OC","","77","Signed"
"John KnoxVideo | Scouts Report","Statesboro, GAStatesboro High School","S","","77","Signed"
"Juwan FranklinVideo | Scouts Report","Dunnellon, FLDunnellon Senior High School","RB","","77","Signed"
"Maurice HarrisVideo | Scouts Report","Homestead, FLHomestead Senior High School","OLB","","77","Signed"
"Terrence KernsVideo | Scouts Report","Frederick, MDGovernor Thomas Johnson High School","RB","","77","Signed"
"Terrance PritchettVideo | Scouts Report","Sacramento, CAGrant High School","OLB","","77","Signed"
"Josh RooksVideo | Scouts Report","Holland, MIHolland Christian High School","TE","","77","Signed"
"Jo Jo CoxVideo | Scouts Report","Jeffersonville, GA","RB(POST)","","77","Signed"
"Grant FreemanVideo | Scouts Report","Paris, ARParis High School","TE","","77","Signed"
"D.J. CampbellVideo | Scouts Report","North Las Vegas, NVCheyenne High School","CB","","77","Signed"
"Marvin McNuttVideo | Scouts Report","Hazelwood, MOCentral High School","QB","","77","Signed"
"Davon MorganVideo | Scouts Report","Richmond, VAVarina High School","QB","","77","Signed"
"Mason CloyVideo | Scouts Report","Columbia, SCSpring Valley High School","OC","","77","Signed"
"Eltoro FreemanVideo | Scouts Report","Alexander City, ALBenjamin Russell High School","OLB","","77","Signed"
"Jason HannanVideo | Scouts Report","Waxahachie, TXWaxahachie High School","OC","","77","Signed"
"Rocky WeaverVideo | Scouts Report","Battle Creek, MIHarper Creek Community High School","TE","","77","Signed"
"A.J. GreeneVideo | Scouts Report","Brentwood, TNBrentwood Academy","DE","","77","Signed"
"Willie WhiteVideo | Scouts Report","Kingsland, GACamden County High School","S","","77","Signed"
"Jeramie GriffinVideo | Scouts Report","Batesville, MSSouth Panola High School","RB","","77","Signed"
"Alton VossVideo | Scouts Report","New Port Richey, FLGulf High School","QB","","77","Signed"
"Billy BennettVideo | Scouts Report","Del Mar, CATorrey Pines High School","K","","77","Signed"
"Mike CappettoVideo | Scouts Report","Birmingham, MIBrother Rice High School","QB","","77","Signed"
"Anthony AndersonVideo | Scouts Report","Knoxville, TNAustin-East High School","S","","77","Signed"
"Jerrod GoochVideo | Scouts Report","Vidor, TXVidor High School","OG","","77","Signed"
"Miles StroterVideo | Scouts Report","Chicago, ILKing Collage Prep. High School","OG","","77","List"
"Emmanuel DavisVideo | Scouts Report","Manteo, NCManteo High School","CB","","77","Signed"
"Logan WallsVideo | Scouts Report","Dawsonville, GADawson County High School","DT","","77","Signed"
"Romie BlaylockVideo | Scouts Report","Cedar Hill, TXCedar Hill High School","WR","","77","Signed"
"Jack Cornell Jr.Video | Scouts Report","Quincy, ILQuincy Notre Dame High","OT","","77","Signed"
"Rodney HudsonVideo | Scouts Report","Mobile, ALBen C. Rain High School","OG","","77","Signed"
"Chris EarnhardtVideo | Scouts Report","Springfield, MOHillcrest High School","DE","","77","Signed"
"Darin BaldwinVideo | Scouts Report","Homestead, FLSouth Dade High School","S(LQ)","","77","Signed"
"Demetrius BellVideo | Scouts Report","Olathe, KSWichita East High School","RB","","77","Signed"
"Brandon HerronVideo | Scouts Report","Sugar Land, TXDulles High School","OLB","","77","Signed"
"Taurian WashingtonVideo | Scouts Report","Orchard Lake, MISaint Mary's Prep School","WR","","77","Signed"
"Chris MarveVideo | Scouts Report","Memphis, TNWhite Station High School","ILB","","77","Signed"
"Rashad HawkVideo | Scouts Report","Copperas Cove, TXCopperas Cove High School","WR","","77","Signed"
"Torrey SmithVideo | Scouts Report","Fredericksburg, VAStafford High School","WR","","77","Signed"
"Kyle NunnVideo | Scouts Report","Sumter, SCSumter High School","OT","","77","Signed"
"Martell WebbVideo | Scouts Report","Pontiac, MINorthern High School","WR","","77","Signed"
"Vincent BrowneVideo | Scouts Report","Libson, OHDavid Anderson High School","DE","","77","Signed"
"Antwoine BakerVideo | Scouts Report","Los Angeles, CADavid Starr Jordan High School","CB","","77","List"
"Kelly GriffinVideo | Scouts Report","Irving, TXMacArthur High School","DT","","77","Signed"
"Robert ElliottVideo | Scouts Report","Okolona, MSOkolona High School","RB","","77","Signed"
"Foswhitt WhittakerVideo | Scouts Report","Pearland, TXPearland High School","RB","","77","Signed"
"Oliver AaronVideo | Scouts Report","Gainesville, FLGainesville High School","OLB","","77","Signed"
"Kevion LathamVideo | Scouts Report","Greensboro, NCPage High School","OLB","","77","Signed"
"Corey WilsonVideo | Scouts Report","Carrollton, TXCreekview High School","WR","","77","Signed"
"David RossVideo | Scouts Report","Compton, CADominguez High School","CB","","77","Signed"
"Adam JamesVideo | Scouts Report","Celina, TXCelina High School","TE","","77","Signed"
"Josh OglesbyVideo | Scouts Report","Garner, NCGarner Senior High School","RB","","77","Signed"
"Evan RodriguezVideo | Scouts Report","North Bergen, NJNorth Bergen High","S","","77","Signed"
"Ronnie TylerVideo | Scouts Report","Wagener, SC","RB(POST)","","77","Signed"
"Desmond StapletonVideo | Scouts Report","Union, NJUnion High School","OT","","77","Signed"
"Brandon ReynoldsVideo | Scouts Report","Battle Creek, MIBattle Creek Central High School","FB","","77","List"
"Chris LettVideo | Scouts Report","Pensacola, FLPensacola High School","S","","77","Signed"
"Glenn Love Jr.Video | Scouts Report","Chandler, AZHamilton High School","S","","77","Signed"
"Sean WiserVideo | Scouts Report","Westlake Village, CAOaks Christian High School","S","","77","Signed"
"William AlvarezVideo | Scouts Report","Woodbridge, VAC. D. Hylton High School","OT","","77","Signed"
"Aundre McGaskeyVideo | Scouts Report","La Marque, TXLa Marque High School","OT","","77","Signed"
"Joseph MorrisVideo | Scouts Report","Belle Glade, FLGlades Day High School","OT","","77","List"
"John Barnett Jr.Video | Scouts Report","Lakewood, CALakewood High School","RB","","77","List"
"Adrian CampbellVideo | Scouts Report","Richardson, TXL. V. Berkner High School","DT","","77","Signed"
"Shawn SullivanVideo | Scouts Report","Brenham, TXBrenham High School","CB","","77","Signed"
"Jamie HamptonVideo | Scouts Report","Cedar Bluff, ALCedar Bluff High School","QB","","77","Signed"
"Bryan AngerVideo | Scouts Report","Camarillo, CAAdolfo Camarillo High School","K","","77","Signed"
"Alex WatkinsVideo | Scouts Report","Brownsville, TNHaywood High School","DE","","77","Signed"
"Sam GardnerVideo | Scouts Report","Lexington, KYHenry Clay Senior High School","TE(LQ)","","77","Committed"
"Ryan BroylesVideo | Scouts Report","Norman, OKNorman High School","WR","","77","Signed"
"Travaris CadetVideo | Scouts Report","Miami, FLMiami Central High School","QB","","77","Signed"
"Zacchaeus BrownVideo | Scouts Report","Royal Palm Beach, FLRoyal Palm Beach High School","RB","","77","Signed"
"Terrell McClainVideo | Scouts Report","Pensacola, FLPensacola High School","DT","","77","Signed"
"Ernest McCoyVideo | Scouts Report","Belle Glade, FLGlades Central High School","OT","","77","Signed"
"Solomon ThomasVideo | Scouts Report","West Chester, OHLakota West High School","DE","","77","Signed"
